Customer ID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Contract,Churn
9375-MHRRS,Male,35,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,No,Mailed check,50.05,288.35,Month-to-month,No
2634-HCZGT,Male,20,1,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Electronic check,60.05,3229.65,One year,Yes
7503-QQRVF,Male,21,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Credit card (automatic),74.3,1178.25,Month-to-month,Yes
4860-YZGZM,Male,22,0,No,No,10,Yes,No,No,No,No,No,No,No,No,No,Electronic check,20.0,185.4,Month-to-month,No
6599-GZWCM,Female,23,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,74.65,966.25,One year,No
2691-NZETQ,Male,24,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,85.35,758.6,Month-to-month,Yes
4404-HIBDJ,Female,25,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Mailed check,74.3,1863.8,One year,Yes
5533-NHFRF,Male,26,1,No,No,7,No,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Electronic check,44.4,265.8,Month-to-month,No
7037-MTYVW,Male,20,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),85.4,3297,Two year,No
4760-THGOT,Female,21,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Electronic check,94.1,4107.3,Month-to-month,No
7295-JOMMD,Female,22,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),98.1,396.3,Month-to-month,Yes
4016-BJKTZ,Female,23,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,108.9,2809.05,Two year,No
6584-VQMYT,Male,24,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Mailed check,56.2,1567.55,One year,No
9838-BFCQT,Male,25,0,Yes,Yes,72,Yes,Yes,No,No ,No ,No ,No ,No ,No ,No,Mailed check,26.1,1851.45,Two year,No
2790-XUYMV,Male,26,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),85.45,6028.95,One year,No
0581-MDMPW,Female,27,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Credit card (automatic),88.95,2072.75,Month-to-month,No
5013-SBUIH,Female,28,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,109.65,5551.15,Two year,Yes
1023-BQXZE,Male,29,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),74.35,4317.35,Two year,No
9163-GHAYE,Female,30,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,No,Electronic check,48.85,736.8,Month-to-month,No
3904-UKFRE,Male,31,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,80.1,336.15,Month-to-month,No
5353-WILCI,Female,32,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Electronic check,56.05,1522.65,Month-to-month,No
0709-TVGUR,Female,33,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.55,622.9,Month-to-month,Yes
0058-EVZWM,Female,34,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes,Bank transfer (automatic),89.8,4959.6,Month-to-month,No
6023-YEBUP,Male,35,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,100.95,329.95,Month-to-month,Yes
7209-JCUDS,Male,36,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,94.9,1048.85,Month-to-month,Yes
7009-PCARS,Male,37,0,No,Yes,55,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.1,1001.5,One year,No
0519-DRGTI,Female,38,0,Yes,Yes,20,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.35,442.6,Month-to-month,No
1017-FBQMM,Female,39,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),106.05,6703.5,One year,No
3001-CBHLQ,Male,40,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,104.9,3351.55,Month-to-month,Yes
1985-MBRYP,Female,41,0,No,No,43,Yes,No,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),19.65,779.25,Two year,No
6158-DWPZT,Male,42,0,Yes,No,9,No,No,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),24.1,259.8,One year,Yes
9372-TXXPS,Female,43,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),59.85,3483.45,Two year,No
3259-QMXUN,Male,44,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,86.1,4890.5,Two year,No
1015-JPFYW,Male,20,0,No,Yes,7,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Mailed check,19.45,136.75,One year,No
6645-MXQJT,Male,21,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No,Electronic check,97.1,184.15,Month-to-month,No
4360-QRAVE,Male,22,1,No,No,37,No,No,DSL,No,Yes,Yes,No,No,No,No,Electronic check,36.65,1315,Month-to-month,No
8433-WPJTV,Female,23,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),103.9,6767.1,One year,No
5804-JMYIO,Female,24,0,Yes,Yes,39,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.75,757.95,Two year,No
3763-GCZHZ,Male,25,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,104.05,6890,One year,Yes
6484-LATFU,Male,26,0,No,No,68,Yes,Yes,No,No,No,No,No,No,No,No,Mailed check,24.55,1657.4,Two year,No
7599-NTMDP,Female,27,0,Yes,Yes,62,No,No ,DSL,Yes,Yes,No,Yes,Yes,No,No,Bank transfer (automatic),48.7,3008.55,Two year,No
0772-GYEQQ,Male,28,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Mailed check,88.35,262.05,Month-to-month,Yes
0536-ACXIP,Female,29,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,109.55,8165.1,Two year,No
0936-NQLJU,Female,30,0,Yes,No,41,Yes,No,No,No,No,No,No,No,No,No,Credit card (automatic),20.65,875.55,Two year,No
4831-EOBFE,Male,31,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No,Credit card (automatic),94.65,2649.15,Month-to-month,Yes
1575-KRZZE,Female,32,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Electronic check,55.2,220.65,Month-to-month,No
3251-YMVWZ,Male,33,0,No,No,53,Yes,Yes,No,No,No,No,No,No,No,No,Bank transfer (automatic),24.05,1301.9,One year,No
4102-OQUPX,Male,34,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.4,74.4,Month-to-month,Yes
9170-GYZJC,Female,35,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),79.9,3326.2,Month-to-month,Yes
4884-LEVMQ,Male,36,0,Yes,No,39,Yes,No,No,No ,No ,No ,No ,No ,No ,Yes,Bank transfer (automatic),20.45,790,Two year,No
8857-CUPFQ,Male,37,0,Yes,No,63,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Mailed check,19.25,1237.65,Two year,No
7610-TVOPG,Male,38,0,No,No,15,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Yes,Electronic check,26.35,378.6,Month-to-month,No
3638-DIMPH,Female,39,0,Yes,No,13,Yes,No,DSL,No ,No,No,No,No,No,No,Electronic check,43.8,592.65,One year,No
1845-ZLLIG,Male,40,0,No,No,1,Yes,No,DSL,No ,Yes,No,No,No,No,Yes,Mailed check,50.15,50.15,Month-to-month,No
8559-WNQZS,Male,20,0,No,No,1,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Mailed check,20.45,20.45,Two year,No
3999-QGRJH,Male,21,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.7,560.85,Month-to-month,Yes
1699-UOTXU,Male,22,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Electronic check,61.4,3638.25,Two year,No
2454-RPBRZ,Female,23,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,98.1,1060.2,Month-to-month,Yes
0635-WKOLD,Male,24,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Credit card (automatic),70.75,2921.75,One year,No
5993-JSUWV,Female,25,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),61.15,4017.45,Two year,No
4518-FZBSX,Male,26,0,Yes,Yes,42,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.25,854.9,One year,No
5387-ASZNZ,Female,27,1,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),63.85,4174.35,One year,No
6988-CJEYV,Male,28,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,Electronic check,98.7,4920.55,Month-to-month,No
2002-MZHWP,Female,29,0,No,No,1,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.5,20.5,Month-to-month,Yes
3097-FQTVJ,Female,30,0,No,No,41,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.0,810.3,Two year,No
5465-BUBFA,Female,31,0,Yes,Yes,41,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.3,772.4,Two year,No
7299-GNVPL,Female,32,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,No,Mailed check,84.4,1936.85,Month-to-month,No
9743-DQKQW,Male,33,0,No,No,3,No,No,DSL,No,No,No,No,No,No,No,Electronic check,25.1,79.8,Month-to-month,No
1215-VFYVK,Female,20,0,No,No,4,No,No,DSL,Yes,No,Yes,Yes,No,Yes,No,Mailed check,48.25,202.25,Month-to-month,No
9371-BITHB,Female,21,0,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.85,1070.5,Two year,No
2265-CYWIV,Female,22,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,99.6,347.65,Month-to-month,Yes
9093-FPDLG,Female,23,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Electronic check,94.2,999.9,Month-to-month,No
0541-FITGH,Female,24,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Mailed check,62.15,113.1,Month-to-month,No
6985-HAYWX,Female,25,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,Bank transfer (automatic),79.3,2015.8,Month-to-month,No
7508-KBIMB,Male,26,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,Credit card (automatic),56.25,1454.25,One year,No
6838-HVLXG,Female,27,0,No,No,12,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.3,246.7,Month-to-month,No
2277-DJJDL,Male,28,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,99.0,6017.9,Month-to-month,No
1897-OKVMW,Female,29,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,90.6,5817.45,Two year,No
5485-ITNPC,Male,30,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),85.9,5595.3,Two year,No
0233-FTHAV,Female,20,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Bank transfer (automatic),79.2,4765,One year,No
4644-PIZRT,Male,21,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),70.35,1201.65,One year,No
8922-NPKBJ,Male,22,0,Yes,Yes,42,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.35,867.3,Two year,No
2740-TVLFN,Male,23,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Electronic check,50.15,50.15,Month-to-month,No
7771-CFQRQ,Female,24,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),63.8,3007.25,Two year,No
9512-PHSMG,Female,25,0,Yes,No,10,Yes,No,No,No ,No ,No ,No ,No ,No ,Yes,Mailed check,20.55,252.75,Month-to-month,No
6963-EZQEE,Male,26,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),88.55,6306.5,Two year,No
2452-KDRRH,Male,27,1,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),101.4,6841.05,Month-to-month,No
2004-OCQXK,Female,28,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,81.95,81.95,Month-to-month,Yes
5027-QPKTE,Male,29,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.35,451.1,Month-to-month,Yes
4146-SVFUD,Male,30,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,No,Mailed check,44.6,44.6,Month-to-month,No
1564-HJUVY,Male,31,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),63.75,226.2,Month-to-month,No
3617-XLSGQ,Female,32,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),109.25,7082.5,Two year,No
7517-LDMPS,Female,33,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,84.6,1017.35,Month-to-month,No
7244-KXYZN,Female,34,0,No,No,24,Yes,No,No,No,No,No,No,No,No,No,Credit card (automatic),20.45,527.35,One year,No
5226-NOZFC,Male,35,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,85.75,2146.5,Month-to-month,No
2672-HUYVI,Female,36,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,91.1,455.3,Month-to-month,Yes
1400-WIVLL,Male,37,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Electronic check,107.95,5969.85,Two year,No
7508-MYBOG,Male,38,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,86.1,1235.55,Month-to-month,Yes
8148-NLEGT,Female,39,0,Yes,Yes,42,Yes,Yes,No,No,No,No,No,No,No,No,Electronic check,22.95,1014.25,Two year,No
0148-DCDOS,Male,40,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),94.7,2362.1,Month-to-month,Yes
8347-GDTMP,Female,41,0,Yes,No,64,Yes,No,No,No,No,No,No,No,No,No,Credit card (automatic),19.45,1225.65,Two year,No
9992-RRAMN,Male,20,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,85.1,1873.7,Month-to-month,Yes
6746-WAUWT,Male,21,0,No,No,19,Yes,No,No,No,No,No,No,No,No,Yes,Credit card (automatic),19.7,386.5,One year,No
0310-MVLET,Female,22,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,99.15,6010.05,Month-to-month,Yes
0428-IKYCP,Male,23,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),87.0,1850.65,Month-to-month,No
4550-VBOFE,Male,24,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,102.95,7101.5,Month-to-month,Yes
2187-PKZAY,Male,25,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer (automatic),79.95,1043.4,Month-to-month,No
4003-OCTMP,Female,26,0,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Electronic check,64.0,1910.75,One year,No
6652-YFFJO,Female,27,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,64.9,716.1,Month-to-month,No
7225-IILWY,Male,28,0,Yes,Yes,68,Yes,Yes,No,No,No,No,No,No,No,No,Mailed check,25.75,1686.15,Two year,No
5248-RPYWW,Female,29,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),90.15,6716.45,Two year,No
7923-IYJWY,Male,30,1,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),116.1,7839.85,Two year,No
3170-GWYKC,Female,31,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.95,6236.75,Month-to-month,No
5696-QURRL,Male,32,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Mailed check,45.05,45.05,Month-to-month,Yes
7409-KIUTL,Female,33,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,71.0,71,Month-to-month,Yes
9830-ECLEN,Male,34,0,Yes,Yes,58,No,No,DSL,Yes,Yes,Yes,No,Yes,No,No,Mailed check,50.0,2919.85,One year,No
1732-VHUBQ,Female,35,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,No,Bank transfer (automatic),70.55,3309.25,Month-to-month,Yes
0495-RVCBF,Female,36,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,79.7,79.7,Month-to-month,Yes
2668-TZSPS,Male,37,0,No,No,1,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.45,20.45,Month-to-month,No
7854-EDSSA,Male,38,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Electronic check,59.0,1254.7,Month-to-month,Yes
8869-TORSS,Female,39,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),60.35,2896.4,One year,Yes
7446-SFAOA,Female,40,0,Yes,No,37,Yes,No,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),19.85,717.5,One year,No
9522-ZSINC,Male,41,0,No,No,13,Yes,No,No,No,No,No,No,No,No,Yes,Electronic check,19.95,253.8,One year,No
8234-GSZYK,Male,42,0,No,No,43,Yes,Yes,No,No,No,No,No,No,No,No,Bank transfer (automatic),26.45,1110.05,Two year,No
6505-OZNPG,Female,20,0,No,No,6,No,No ,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,63.4,348.8,Two year,No
6164-HAQTX,Male,21,0,No,No,71,No,No ,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),53.95,3888.65,Two year,No
0679-IDSTG,Female,22,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.25,69.25,Month-to-month,Yes
7765-LWVVH,Female,23,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Electronic check,95.1,6843.15,Two year,No
1658-TJVOA,Female,24,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,74.1,450.9,Month-to-month,No
0953-LGOVU,Male,25,0,Yes,Yes,12,No,No,DSL,No,Yes,No,Yes,No,No,No,Mailed check,35.5,432.25,Month-to-month,No
2115-BFTIW,Male,26,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,No,Mailed check,70.95,1767.35,Month-to-month,Yes
4692-NNQRU,Female,27,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,No,Electronic check,79.2,1742.45,One year,No
7742-MYPGI,Female,28,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Mailed check,48.8,297.35,Month-to-month,No
0611-DFXKO,Male,29,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Mailed check,89.0,1820.45,Month-to-month,Yes
7780-OTDSO,Male,30,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,99.4,1742.95,Month-to-month,Yes
9619-GSATL,Female,31,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,No,Electronic check,55.45,2444.25,One year,No
5622-UEJFI,Female,32,0,Yes,Yes,35,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Yes,Credit card (automatic),25.4,949.8,Two year,No
9747-DDZOS,Female,33,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,Bank transfer (automatic),73.5,73.5,Month-to-month,Yes
0674-DGMAQ,Male,34,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Electronic check,93.5,2970.8,Month-to-month,No
6203-HBZPA,Male,35,0,No,No,52,No,No ,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),63.9,3334.95,Two year,No
0484-FFVBJ,Male,36,0,No,No,32,Yes,No ,DSL,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),64.85,2010.95,One year,No
0301-FIDRB,Female,37,0,Yes,Yes,72,No,No ,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),63.8,4684.3,Two year,No
4139-JPIAM,Male,38,0,No,No,51,No,No ,DSL,Yes,No,No,Yes,No,Yes,Yes,Credit card (automatic),44.45,2181.55,Month-to-month,No
2181-TIDSV,Male,39,0,Yes,Yes,68,Yes,No ,No,No ,No ,No ,No ,No ,No ,Yes,Bank transfer (automatic),19.95,1303.25,Two year,No
2761-XECQW,Male,40,1,Yes,No,8,No,No ,DSL,No,Yes,Yes,No,No,Yes,Yes,Mailed check,43.35,371.4,Month-to-month,No
1936-CZAKF,Male,41,0,Yes,No,49,No,No ,DSL,No,Yes,No,No,Yes,Yes,No,Credit card (automatic),49.65,2409.9,Two year,No
9453-PATOS,Female,42,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,85.1,6155.4,Two year,No
0564-JJHGS,Male,43,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.5,829.1,Month-to-month,Yes
3348-CFRNX,Female,44,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Mailed check,92.35,2602.9,Month-to-month,Yes
4402-FTBXC,Male,20,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,No,Mailed check,89.8,4667,Month-to-month,No
1428-GTBJJ,Male,20,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,74.55,824.75,Month-to-month,Yes
2931-XIQBR,Female,21,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Mailed check,103.05,5153.5,One year,No
0106-UGRDO,Female,22,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,116.0,8182.85,Two year,No
5542-TBBWB,Male,23,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.9,69.9,Month-to-month,No
1930-QPBVZ,Male,24,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),95.1,6683.4,Two year,No
2606-PKWJB,Male,25,0,No,Yes,40,No,No,DSL,Yes,Yes,No,Yes,No,No,No,Mailed check,40.25,1564.05,One year,No
5322-ZSMZY,Male,26,0,Yes,Yes,31,Yes,Yes,No,No,No,No,No,No,No,No,Mailed check,25.75,755.6,Two year,No
8059-UDZFY,Female,27,1,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),105.35,3465.05,Month-to-month,No
7740-BTPUX,Male,28,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,113.6,6292.7,Two year,No
5220-AGAAX,Male,29,0,Yes,Yes,68,Yes,Yes,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),24.0,1664.3,Two year,No
0208-BPQEJ,Female,30,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.4,198.1,Month-to-month,No
9435-JMLSX,Male,31,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),86.1,6045.9,Two year,No
3352-ALMCK,Male,32,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Mailed check,102.65,4108.15,Month-to-month,No
5312-IRCFR,Female,33,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Electronic check,92.85,5980.75,One year,No
5294-IMHHT,Male,34,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),97.75,5043.2,One year,No
8802-UNOJF,Male,35,1,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Mailed check,83.8,1029.75,Month-to-month,Yes
6313-GIDIT,Male,36,1,No,No,53,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,54.45,2854.55,Month-to-month,Yes
6176-YJWAS,Male,37,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),97.95,7114.25,Two year,No
5310-NOOVA,Male,38,0,No,No,46,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Electronic check,19.95,907.05,Two year,No
4526-EXKKN,Male,39,0,No,No,40,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Yes,Mailed check,24.6,973.95,Two year,No
5311-IHLEI,Male,40,0,No,No,12,No,No ,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),50.95,605.75,Month-to-month,No
3987-KQDDU,Male,41,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Electronic check,75.6,661.55,Month-to-month,No
3404-JNXAX,Female,42,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Electronic check,80.75,4116.9,Month-to-month,No
5131-PONJI,Male,20,0,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),90.4,4494.65,Month-to-month,No
2845-AFFTX,Male,21,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,99.8,4259.3,Month-to-month,Yes
