SeniorCitizen,Partner,Dependents,Tenure,Customer ID
0,Yes,Yes,61,2830-LEWOA
0,No,No,39,5006-MXVRN
0,No,No,55,1264-BYWMS
0,No,No,17,9658-WYUFB
0,No,No,37,8327-WKMIE
0,Yes,No,72,6917-FIJHC
1,Yes,No,72,5329-KRDTM
0,No,No,8,7797-EJMDP
0,Yes,Yes,22,3530-VWVGU
0,No,No,1,2013-SGDXK
0,No,No,38,6368-NWMCE
0,No,Yes,17,3633-CDBUW
1,No,No,70,0707-HOVVN
1,Yes,Yes,72,8580-QVLOC
0,No,No,28,3956-MGXOG
0,No,No,15,9274-UARKJ
0,Yes,Yes,72,4077-HWUYD
1,Yes,No,11,2012-NWRPA
1,No,No,8,8808-ELEHO
0,Yes,No,57,0103-CSITQ
0,Yes,Yes,1,3506-LCJDC
0,Yes,No,46,8671-KKKOS
0,Yes,No,30,7305-ZWMAJ
1,Yes,No,10,9518-XXBXE
0,Yes,No,23,3934-HXCFZ
0,No,No,32,6578-KRMAW
0,No,No,13,4860-IJUDE
0,No,No,39,7666-WKRON
0,No,No,44,9688-YGXVR
1,No,No,9,0423-UDIJQ
0,Yes,No,67,1945-XISKS
0,Yes,Yes,9,4910-AQFFX
0,No,No,15,2154-KVJFF
0,Yes,No,71,5360-LJCNJ
0,No,No,1,2607-FBDFF
0,Yes,Yes,30,9647-ERGBE
0,No,No,1,3428-XZMAZ
0,Yes,No,17,1100-DDVRV
0,No,No,3,0378-TOVMS
0,Yes,Yes,67,4355-HBJHH
0,No,No,1,6728-WYQBC
1,No,No,1,9058-CBREO
1,Yes,No,32,9029-FEGVJ
0,Yes,Yes,41,7216-KAOID
0,Yes,No,1,0318-QUUOB
0,No,No,1,6145-NNPNO
0,Yes,Yes,12,5520-FVEWJ
0,Yes,Yes,62,5339-TJFEK
0,No,No,22,5572-ZDXHY
0,No,Yes,17,2074-GUHPQ
0,Yes,Yes,72,4625-XMOYM
0,Yes,Yes,56,5827-MWCZK
0,No,No,9,1385-TQOZW
0,Yes,No,72,5914-XRFQB
0,No,No,20,4329-YPDDQ
0,Yes,Yes,19,4804-NCPET
0,No,No,2,3750-CKVKH
0,No,No,53,5944-UGLLK
1,No,No,27,8063-GBATB
0,No,No,6,7787-BNTZM
0,Yes,Yes,9,2252-ISRNH
0,Yes,Yes,8,9415-TPKRV
0,Yes,Yes,71,5322-TEUJK
0,No,No,10,4547-KQRTM
0,No,No,1,4877-EVATK
0,Yes,No,71,1866-DIOQZ
0,Yes,No,68,8375-KVTHK
0,No,No,34,2697-NQBPF
0,No,No,26,3709-OIJEA
0,No,No,22,7639-SUPCW
0,No,No,7,1386-ZIKUV
0,Yes,No,20,0599-XNYDO
0,Yes,No,60,6377-WHAOX
0,Yes,Yes,72,6855-VLGOS
1,Yes,No,72,8999-XXGNS
0,No,No,4,8746-OQQRW
0,Yes,Yes,16,3181-MIZBN
1,Yes,No,62,0471-ARVMX
0,No,No,10,7766-CLTIC
0,No,No,31,5650-YLIBA
0,Yes,No,71,0825-CPPQH
0,No,No,58,9084-OAYKL
0,Yes,Yes,70,6122-LJADA
0,Yes,No,71,2400-XIWIO
1,No,No,69,7524-VRLPL
1,No,No,1,1069-XAIEM
0,Yes,Yes,72,7569-NMZYQ
0,Yes,No,26,5201-USSQZ
0,Yes,No,33,2105-PHWON
0,Yes,Yes,10,1494-EJZDW
1,No,No,57,4884-TVUQF
0,No,No,10,8003-EWNDZ
0,Yes,Yes,39,1897-RCFUM
0,No,No,11,9256-JTBNZ
0,Yes,Yes,21,4658-HCOHW
0,Yes,Yes,68,2211-RMNHO
0,No,No,18,2432-TFSMK
0,No,No,6,3440-JPSCL
0,No,No,18,4929-ROART
0,Yes,Yes,52,1834-ABKHQ
0,Yes,Yes,56,1741-WTPON
0,No,No,45,3932-IJWDZ
0,No,No,67,1240-HCBOH
0,Yes,No,3,3594-KADLU
1,No,No,65,8065-BVEPF
0,Yes,No,63,3796-ENZGF
0,Yes,Yes,11,1734-ZMNTZ
0,No,Yes,1,2853-CWQFQ
0,No,No,55,0813-TAXXS
0,Yes,Yes,25,2519-TWKFS
0,Yes,No,72,2889-FPWRM
0,Yes,No,72,0626-QXNGV
0,No,Yes,65,6723-CEGQI
1,No,No,54,6987-XQSJT
0,Yes,Yes,7,4732-RRJZC
0,Yes,No,72,9499-XPZXM
0,Yes,No,21,4338-EYCER
0,No,No,2,3007-FDPEA
1,No,No,4,6350-XFYGW
0,Yes,No,3,4290-BSXUX
0,Yes,No,72,8513-OLYGY
0,No,No,6,0311-QYWSS
0,No,No,52,8705-DWKTI
1,Yes,No,69,8755-IWJHN
0,No,No,8,0325-XBFAC
1,No,No,8,4480-QQRHC
1,No,No,63,0929-PECLO
0,No,No,60,3680-CTHUH
0,Yes,No,12,1202-KKGFU
0,No,No,13,6112-KTHFQ
0,No,No,22,1852-XEMDW
0,No,No,5,2462-XIIJB
0,Yes,Yes,1,4760-XOHVN
0,Yes,Yes,72,1820-DJFPH
0,No,No,2,9426-SXNHE
0,Yes,Yes,40,9068-FHQHD
0,Yes,Yes,44,1269-FOYWN
1,Yes,No,71,9470-YFUYI
0,No,No,2,7817-BOQPW
1,No,No,26,7402-EYFXX
0,Yes,Yes,1,1853-UDXBW
0,No,No,1,9895-VFOXH
0,Yes,Yes,65,5458-CQJTA
0,No,No,3,1230-QAJDW
0,No,No,13,5701-ZIKJE
0,Yes,No,33,5219-YIPTK
0,No,No,1,5032-MIYKT
0,Yes,Yes,4,7396-VJUZB
0,No,No,2,9717-QEBGU
0,Yes,No,72,5172-RKOCB
0,Yes,Yes,37,6509-TSGWN
0,No,No,15,3540-RZJYU
0,No,No,23,3178-CIFOT
0,Yes,Yes,30,2091-MJTFX
0,Yes,Yes,42,4530-NDRKU
0,No,No,32,5985-TBABQ
0,Yes,Yes,22,9800-ONTFE
0,Yes,No,42,6743-HHQPF
0,No,No,8,8455-HIRAQ
0,Yes,Yes,65,6616-AALSR
0,No,No,2,0883-EIBTI
0,Yes,Yes,70,9415-ZNBSX
0,No,Yes,22,4018-KJYUY
1,No,No,4,0722-TROQR
0,No,No,2,7571-YXDAD
0,Yes,Yes,67,3884-UEBXB
0,No,No,25,8780-RSYYU
0,Yes,No,20,5537-UXXVS
0,No,Yes,2,1791-PQHBB
0,No,No,51,8701-DGLVH
0,Yes,Yes,46,8741-LQOBK
0,No,No,25,3393-FMZPV
0,No,Yes,13,8082-GHXOP
1,No,No,25,6402-ZFPPI
0,Yes,Yes,26,0980-FEXWF
0,No,No,43,7486-KSRVI
0,No,Yes,19,3011-WQKSZ
0,Yes,No,10,8443-WVPSS
0,No,Yes,2,3006-XIMLN
0,Yes,No,72,8218-FFJDS
1,No,No,18,1986-PHGZF
1,No,No,9,9965-YOKZB
1,No,No,27,0504-HHAPI
0,No,No,24,9360-OMDZZ
0,No,No,69,6305-YLBMM
0,Yes,No,46,0345-XMMUG
1,No,No,72,8024-XNAFQ
0,Yes,No,22,3647-GMGDH
1,Yes,No,70,2988-GBIVW
0,No,No,2,2832-SCUCO
0,Yes,No,31,7036-ZZKBD
1,Yes,No,56,3791-LGQCY
0,Yes,Yes,16,0265-PSUAE
0,No,Yes,52,0463-TXOAK
0,Yes,Yes,13,0594-UFTUL
0,No,No,35,9509-MPYOD
0,No,No,59,9128-CPXKI
0,Yes,No,72,0129-KPTWJ
1,Yes,No,66,8166-ZZTFS
0,Yes,No,49,5855-EIBDE
0,No,No,2,5365-LLFYV
1,No,No,21,5956-YHHRX
1,No,No,54,6008-NAIXK
1,Yes,No,24,2956-GGUCQ
0,No,No,1,1928-BXYIV
0,No,No,6,5760-FXFVO
0,No,No,1,6595-COKXZ
0,No,Yes,49,0961-ZWLVI
0,Yes,Yes,56,5181-OABFK
1,No,No,56,4007-NHVHI
0,Yes,Yes,6,7816-VGHTO
0,No,No,32,5871-DGTXZ
0,Yes,Yes,50,7550-WIQVA
0,Yes,Yes,58,7544-ZVIKX
0,Yes,Yes,65,0016-QLJIS
0,No,No,64,7508-DQAKK
0,Yes,No,66,5176-OLSKT
0,Yes,No,38,9356-AXGMP
0,Yes,No,20,3556-BVQGL
0,No,No,36,0362-ZBZWJ
1,No,No,64,8979-CAMGB
0,No,No,1,4211-MMAZN
0,No,No,60,7581-EBBOU
0,No,No,1,4274-OWWYO
0,Yes,Yes,50,5073-RZGBK
0,No,No,1,1541-ETJZO
0,Yes,No,72,2192-CKRLV
0,Yes,No,60,3154-HMWUU
0,No,No,46,6119-SPUDB
0,Yes,Yes,69,6522-OIQSX
1,No,No,31,7813-ZGGAW
0,Yes,Yes,19,8748-HFWBO
0,Yes,Yes,71,1052-QJIBV
0,Yes,No,12,1319-YLZJG
0,Yes,Yes,39,4106-HADHQ
0,No,No,44,0723-FDLAY
0,Yes,Yes,56,3050-RLLXC
0,Yes,No,72,9298-WGMRW
0,No,No,5,2369-UAPKZ
0,No,No,11,3088-LHEFH
1,Yes,No,24,2778-OCLGR
1,Yes,No,15,6583-KQJLK
0,No,No,72,8544-JNBOX
0,Yes,No,56,6681-ZSEXG
1,No,No,64,6139-ZZRBQ
0,Yes,No,34,6116-RFVHN
0,No,No,2,0637-KVDLV
0,No,No,35,8884-FEEWR
0,No,No,22,3125-RAHBV
0,No,No,5,6633-MPWBS
0,No,No,9,0373-AIVNJ
0,No,No,11,8785-EPNCG
0,No,No,23,1682-VCOIO
0,Yes,Yes,4,5729-KLZAR
0,Yes,No,68,2072-ZVJJX
0,Yes,No,33,8849-AYPTR
0,No,No,31,9518-IMLHK
0,No,No,1,1582-RAFML
0,No,No,56,3646-ITDGM
0,No,No,1,8740-CRYFY
0,Yes,Yes,66,3569-VLDHH
0,Yes,Yes,72,8224-KDLKN
1,No,No,34,7594-LZNWR
0,Yes,Yes,58,4001-TSBTV
0,No,No,2,2962-XPMCQ
0,No,No,37,8727-XDPUD
0,No,No,71,1043-UXOVO
0,Yes,Yes,1,1064-FBXNK
1,Yes,Yes,71,3996-ZNWYK
0,Yes,Yes,35,2878-DHMIN
0,Yes,Yes,6,7762-ONLJY
0,No,No,3,1678-FYZOW
0,Yes,Yes,69,5795-BKOYE
0,No,No,44,8627-EHGIP
0,Yes,No,53,7402-PWYJJ
0,Yes,No,24,5480-TBGPH
0,Yes,No,5,0018-NYROU
0,No,Yes,2,7501-VTYLJ
0,No,Yes,62,7608-RGIRO
0,Yes,No,19,0480-BIXDE
0,No,No,9,5895-QSXOD
0,No,No,53,9814-AOUDH
0,No,No,5,6175-IRFIT
1,Yes,Yes,71,8760-ZRHKE
0,No,No,1,1622-HSHSF
0,No,No,18,8854-CCVSQ
0,No,No,72,6749-UTDVX
0,Yes,No,4,5542-DHSXL
0,No,No,59,9102-OXKFY
0,No,No,1,0511-JTEOY
1,Yes,No,31,5216-WASFJ
0,Yes,No,3,7808-DVWEP
1,Yes,No,65,7067-KSAZT
0,Yes,No,49,2284-VFLKH
0,No,No,2,0366-NQSHS
0,Yes,No,53,6532-YLWSI
0,Yes,No,55,3807-BPOMJ
0,Yes,Yes,72,3892-NXAZG
1,No,No,36,4948-WBBKL
0,Yes,Yes,10,4182-BGSIQ
1,No,No,1,9300-AGZNL
0,Yes,Yes,72,0988-AADSA
0,No,No,28,9972-NKTFD
0,Yes,No,38,3717-LNXKW
0,No,No,61,5734-EJKXG
0,Yes,Yes,52,2207-RYYRL
0,No,No,67,6729-FZWSY
0,No,Yes,34,9695-IDRZR
0,No,No,54,8144-DGHXP
0,Yes,No,1,7814-LEEVE
1,No,No,15,1112-CUNAO
0,No,No,4,5175-AOBHI
0,No,No,9,5174-RNGBH
0,No,Yes,46,8631-WUXGY
0,No,No,22,7270-BDIOA
0,No,No,38,9565-JSNFM
0,Yes,Yes,55,5906-DVAPM
0,No,No,1,6654-QGBZZ
1,Yes,No,64,8348-JLBUG
0,No,Yes,53,0607-DAAHE
0,Yes,No,58,5641-DMBFJ
0,Yes,No,56,9200-NLNPD
0,Yes,Yes,72,2664-XJZNO
0,No,No,1,9732-KPKBW
1,Yes,No,72,3339-EAQNV
0,No,No,22,0921-OHLVP
1,No,No,8,3389-YGYAI
0,No,Yes,16,9560-ARGQJ
0,No,No,39,8350-NYMVI
0,No,No,12,1600-DILPE
0,Yes,No,54,0536-ESJEP
0,No,No,18,4654-GGUII
0,Yes,No,32,6478-HRRCZ
0,No,No,41,8510-BBWMU
0,Yes,Yes,67,6857-TKDJV
0,Yes,No,65,2360-RDGRO
0,No,No,25,0584-BJQGZ
0,Yes,Yes,1,5134-IKDAY
0,Yes,No,67,1360-XFJMR
1,No,No,7,3070-DVEYC
1,No,No,43,5730-RIITO
0,No,No,24,9058-MJLZC
1,No,No,9,5707-ORNDZ
0,Yes,Yes,69,0902-XKXPN
0,No,Yes,37,5177-RVZNU
0,Yes,Yes,20,0056-EPFBG
0,No,No,7,8993-IZEUX
1,No,No,37,8696-JKZNU
0,No,No,5,5380-AFSSK
0,No,No,41,8190-ZTQFB
0,No,No,54,0931-MHTEM
1,No,No,3,2055-PDADH
1,No,No,69,7515-LODFU
0,No,No,53,0440-UEDAI
0,Yes,Yes,18,1337-BOZWO
0,Yes,No,64,0868-VJRDR
0,Yes,Yes,31,8714-EUHJO
0,No,No,20,6344-SFJVH
0,Yes,Yes,57,3950-VPYJB
1,Yes,No,63,8041-TMEID
0,Yes,Yes,13,7321-ZNSLA
1,Yes,No,48,6941-KXRRV
0,No,No,2,3721-CNEYS
0,Yes,Yes,57,8727-JQFHV
0,Yes,No,71,9475-NNDGC
0,Yes,Yes,7,1355-KUSBG
0,No,No,16,3688-FTHLT
0,Yes,No,34,0899-LIIBW
0,Yes,No,37,2568-OIADY
0,No,No,16,1384-RCUXW
0,No,Yes,48,5825-XJOCM
0,Yes,Yes,58,6848-YLDFR
0,Yes,No,72,8125-QPFJD
0,No,No,7,2320-YKQBO
0,No,No,38,1193-RTSLK
1,Yes,No,48,2302-ANTDP
0,No,No,10,5923-GXUOC
0,No,No,30,4973-RLZVI
0,Yes,No,31,7869-ZYDST
1,No,No,46,4501-UYKBC
0,Yes,No,50,1215-EXRMO
0,Yes,No,28,2305-MRGLV
0,No,No,66,8404-VIOMB
1,No,No,8,5233-GEEAX
0,Yes,Yes,41,2359-KLTEK
1,Yes,No,72,5304-EFJLP
0,No,No,7,2673-ZALNP
0,Yes,Yes,38,9184-GALIL
0,No,No,44,4393-RYCRE
0,Yes,Yes,47,9746-MDMBK
0,Yes,Yes,53,3162-ZJZFU
0,Yes,No,4,8404-GFGCZ
1,No,No,20,8875-AKBYH
0,No,No,2,4432-ADRLB
1,Yes,No,57,0533-UCAAU
1,Yes,No,44,1394-SUIUH
0,No,No,24,3521-MNKLV
0,Yes,Yes,15,2533-TIBIX
0,No,No,3,8993-PHFWD
0,No,Yes,4,1565-RHDJD
1,Yes,No,37,7137-RYLPP
0,No,No,1,3765-JXVKY
0,No,No,24,5092-STPKP
0,No,No,5,7330-WZLNC
0,No,No,33,0114-PEGZZ
0,Yes,Yes,58,3359-DSRKA
0,Yes,Yes,72,8639-NHQEI
0,Yes,No,71,7161-DFHUF
1,No,No,28,3957-LXOLK
0,Yes,No,51,3720-DBRWL
0,No,No,30,6635-MYYYZ
1,Yes,No,72,8565-WUXZU
1,No,No,36,5281-BUZGT
0,No,Yes,14,4994-OBRSZ
0,Yes,Yes,72,0562-FGDCR
0,Yes,Yes,22,2436-QBZFP
0,No,No,2,3420-YJLQT
0,No,No,15,6040-CGACY
0,Yes,Yes,51,6582-PLFUU
0,Yes,No,70,8242-PDSGJ
0,Yes,Yes,71,0264-CNITK
0,Yes,Yes,39,0089-IIQKO
0,Yes,Yes,61,7839-NUIAA
0,No,No,52,6075-QMNRR
0,No,No,1,5378-IKEEG
0,Yes,No,64,5966-EMAZU
0,Yes,No,62,0440-EKDCF
0,Yes,No,30,4774-HHGGS
1,Yes,Yes,4,2718-GAXQD
1,Yes,No,63,2055-BFOCC
0,No,No,1,8180-AKMJV
0,Yes,No,15,4298-OYIFC
0,Yes,Yes,27,5566-SOEZD
0,No,Yes,4,9842-EFSYY
0,Yes,No,72,2272-WUSPA
1,Yes,No,45,4584-LBNMK
1,No,No,45,3898-GUYTS
0,No,No,36,0930-EHUZA
0,Yes,Yes,17,6413-XKKPU
0,No,No,1,9975-SKRNR
1,No,No,16,3703-KBKZP
0,No,No,3,1449-XQEMT
0,Yes,Yes,4,2626-URJFX
0,Yes,No,71,4973-MGTON
0,Yes,Yes,10,3682-YEUWS
0,Yes,Yes,20,1223-UNPKS
0,No,No,4,2612-RRIDN
0,No,No,26,4735-ASGMA
0,No,No,4,3446-QDSZF
0,No,No,5,3669-LVWZB
0,Yes,No,4,6892-EZDTG
1,Yes,No,29,5117-IFGPS
0,No,No,2,7379-FNIUJ
0,No,No,29,1627-AFWVJ
0,No,Yes,1,9725-SCPZG
0,No,No,1,5884-GCYMI
1,No,No,8,3217-FZDMN
0,No,No,13,4486-EFAEB
0,Yes,No,59,0060-FUALY
0,Yes,Yes,1,7853-GVUDZ
1,No,No,50,7480-QNVZJ
0,Yes,No,18,6954-OOYZZ
0,Yes,Yes,17,7088-FBAWU
0,Yes,No,47,8313-AFGBW
0,No,No,26,3943-KDREE
0,No,No,6,9239-ZBZZV
0,Yes,Yes,19,3097-IDVPU
0,No,No,3,4398-HSCJH
1,Yes,Yes,68,2197-OMWGI
0,Yes,No,2,2303-PJYHN
0,No,No,7,9795-VOWON
0,No,No,18,1237-WIYYZ
0,Yes,No,71,1987-AUELQ
1,Yes,No,13,7852-LECYP
0,No,No,3,4430-UZIPO
0,Yes,No,72,4822-LPTYJ
0,Yes,Yes,66,8165-CBKXO
0,Yes,Yes,24,6527-PZFPV
0,No,No,1,4855-SNKMY
0,Yes,Yes,56,9593-CVZKR
1,Yes,No,22,8595-SIZNC
0,No,No,14,8008-HAWED
1,Yes,No,61,7124-UGSUR
1,Yes,No,40,1862-SKORY
0,No,No,42,5236-XMZJY
0,Yes,Yes,72,4827-DPADN
0,No,No,12,2694-CIUMO
0,Yes,No,71,5846-ABOBJ
0,Yes,No,26,1439-LCGVL
0,No,Yes,7,0909-SDHNU
0,Yes,Yes,6,4647-XXZAM
0,No,No,58,1502-XFCVR
0,Yes,No,51,7740-KKCXF
0,Yes,Yes,72,5360-XGYAZ
0,No,No,18,9692-TUSXH
0,No,No,7,7912-SYRQT
0,No,No,47,3557-HTYWR
1,No,No,2,4816-JBHOV
1,No,No,62,8920-NAVAY
0,Yes,Yes,16,1699-TLDLZ
0,No,No,6,5600-PDUJF
0,No,No,19,8292-TYSPY
0,Yes,Yes,69,0567-XRHCU
0,Yes,Yes,11,1867-BDVFH
0,Yes,No,64,2067-QYTCF
0,Yes,No,39,2359-QWQUL
0,No,No,15,9103-TCIHJ
0,No,No,25,7407-SUJIZ
0,No,No,6,9150-KPBJQ
0,Yes,No,66,0052-DCKON
0,No,No,61,3654-ARMGP
1,Yes,No,43,9699-UBQFS
0,No,No,12,9367-TCUYN
1,No,No,23,1261-FWTTE
1,Yes,No,71,3528-HFRIQ
0,No,No,34,0708-SJDIS
0,No,No,5,4140-WJAWW
0,Yes,No,41,2073-QBVBI
0,Yes,Yes,72,6928-ONTRW
1,No,No,14,3320-VEOYC
0,No,No,41,5231-FIQPA
0,Yes,Yes,23,6617-WLBQC
0,Yes,Yes,71,2599-CIPQE
0,No,No,1,6653-CBBOM
0,Yes,No,72,8774-GSBUN
0,Yes,Yes,6,7326-RIGQZ
0,Yes,Yes,23,1401-FTHFQ
1,Yes,No,10,3247-ZVOUO
0,No,No,72,0254-FNMCI
0,Yes,No,7,1848-LBZHY
0,No,Yes,6,6101-IMRMM
0,Yes,Yes,9,8118-TJAFG
0,No,No,12,5429-LWCMV
0,No,No,1,7298-IZWLY
1,Yes,Yes,48,9758-MFWGD
0,No,No,20,3955-JBZZM
1,Yes,No,16,1268-ASBGA
0,No,No,2,8943-URTMR
0,No,No,10,4815-TUMEQ
1,No,No,2,4713-LZDRV
0,Yes,Yes,20,9909-IDLEK
0,Yes,No,20,4092-OFQZS
0,Yes,Yes,19,1561-BWHIN
1,No,No,19,4325-NFSKC
0,Yes,No,22,9927-DSWDF
0,No,No,35,9500-LTVBP
0,No,No,1,7252-NTGSS
0,No,No,39,8149-AIQCG
1,Yes,No,54,1360-JYXKQ
0,No,No,1,2955-PSXOE
0,Yes,No,66,7762-URZQH
0,No,No,56,0899-WZRSD
0,No,Yes,18,3255-GRXMG
0,Yes,Yes,16,4828-FAZPK
0,No,No,68,6094-ZIVKX
1,Yes,No,53,6925-BAYGL
0,Yes,Yes,72,3262-EIDHV
0,No,No,9,7354-OIJLX
0,No,No,30,1376-HHBDV
0,No,No,36,6907-NZZIJ
0,No,No,18,6133-OZILE
1,Yes,Yes,55,4135-FRWKJ
0,Yes,No,39,2911-UREFD
0,No,No,21,3744-ZRRDZ
0,No,No,2,5673-TIYIB
1,No,No,33,6551-ZCOTS
0,Yes,No,44,7191-ADRGF
0,Yes,Yes,30,5018-LXQQG
0,Yes,No,71,6892-BOGQE
0,No,No,4,1602-IJQQE
0,No,Yes,35,4628-WQCQQ
0,Yes,No,1,1746-TGTWV
1,Yes,No,23,5995-SNNEW
0,No,Yes,22,8050-WYBND
0,No,Yes,49,2821-WARNZ
0,Yes,Yes,42,4879-GZLFH
0,Yes,Yes,33,1644-IRKSF
0,Yes,Yes,7,8314-HTWVE
0,Yes,Yes,67,9402-ROUMJ
0,No,No,15,2507-QZPQS
0,Yes,No,67,7159-NOKYQ
0,Yes,Yes,53,5707-ZMDJP
0,Yes,Yes,21,8779-YIQQA
0,Yes,Yes,40,7136-IHZJA
0,Yes,Yes,22,8966-OIQHG
0,No,No,39,7074-STDCN
0,No,No,45,3705-PSNGL
0,Yes,No,2,8739-QOTTN
0,Yes,Yes,57,1399-OUPJN
0,Yes,Yes,8,0277-BKSQP
1,Yes,No,7,6502-HCJTI
0,No,No,6,2606-RMDHZ
0,Yes,Yes,7,5774-XZTQC
0,No,No,49,2676-SSLTO
0,No,No,65,6266-QHOJZ
0,No,No,55,7269-JISCY
0,Yes,Yes,71,0363-SVHYR
0,No,No,35,8547-NSBBO
1,No,No,3,8258-GSTJK
0,No,Yes,11,6861-OKBCE
0,No,No,1,9940-RHLFB
0,No,No,17,6591-QGOYB
0,Yes,No,72,9070-BCKQP
0,Yes,Yes,28,6421-SZVEM
0,Yes,No,18,1328-EUZHC
1,Yes,No,40,2995-UPRYS
0,No,No,52,8878-RYUKI
0,Yes,No,47,9633-DENPU
0,No,No,23,7811-JIVPF
0,Yes,Yes,66,7113-HIPFI
0,No,No,8,8541-QVFKM
1,No,No,47,6686-YPGHK
0,No,No,7,1383-EZRWL
0,Yes,Yes,71,9258-CNWAC
1,No,No,50,5371-VYLSX
0,Yes,No,46,6374-AFWOX
0,No,No,1,4759-TRPLW
0,No,No,66,5317-FLPJF
0,Yes,No,42,7621-VPNET
0,No,No,5,6034-YMTOB
0,Yes,Yes,7,8563-IIOXK
0,No,No,29,4903-CNOZC
0,Yes,Yes,27,4353-HYOJD
1,No,No,15,8020-BWHYL
0,Yes,Yes,25,7267-FRMJW
0,Yes,No,11,2982-VPSGI
0,Yes,No,57,4188-FRABG
0,No,No,67,8199-ZLLSA
1,Yes,No,47,4128-ETESU
0,No,No,13,0620-DLSLK
0,No,No,8,4625-EWPTF
0,Yes,No,44,5980-NOPLP
0,Yes,Yes,71,3850-OKINF
1,Yes,No,24,6892-XPFPU
1,No,No,15,8010-EZLOU
0,No,No,1,1156-ZFYDO
1,No,No,2,3295-YVUSR
1,No,No,55,8016-NCFVO
1,No,No,71,4119-ZYPZY
0,Yes,Yes,50,5549-ZGHFB
0,No,No,1,7577-SWIFR
0,No,No,5,0303-WMMRN
0,No,No,66,6408-OTUBZ
0,Yes,Yes,49,5204-HMGYF
1,Yes,No,3,1078-TDCRN
0,Yes,Yes,66,3727-OVPRY
0,No,Yes,11,3797-FKOGQ
0,No,No,28,7622-NXQZR
0,Yes,No,65,6196-HBOBZ
0,No,No,62,3970-XGJDU
0,Yes,No,2,7017-VFULY
0,No,No,2,5562-YJQGT
0,Yes,Yes,55,8807-OPMBM
1,Yes,No,41,5439-WIKXB
0,Yes,Yes,17,9874-QLCLH
0,No,No,30,8294-UIMBA
0,No,No,17,8109-YUOHE
0,Yes,Yes,16,5840-NVDCG
0,No,No,72,8092-NLTGF
0,No,No,9,5928-QLDHB
0,No,No,1,9840-EFJQB
0,No,Yes,23,0696-UKTOX
0,No,Yes,8,4801-KFYKL
0,Yes,Yes,19,3472-OAOOR
0,No,No,7,6135-OZQVA
1,No,No,1,8062-YBDOE
0,No,No,61,2252-JHJGE
0,Yes,No,57,4188-PCPIG
0,No,No,9,6000-APYLU
0,No,Yes,15,7105-BENQF
0,No,No,1,7721-DVEKZ
0,Yes,No,12,3566-VVORZ
0,No,No,54,9507-HSMMZ
0,Yes,Yes,4,2480-SQIOB
0,No,No,7,0947-IDHRQ
0,Yes,No,20,7813-TKCVO
0,No,Yes,26,0128-MKWSG
1,Yes,No,36,3672-YITQD
0,Yes,No,53,4350-ZTLPI
0,No,No,3,9048-JVYVF
0,No,No,68,0361-HJRDX
0,Yes,Yes,72,5727-MYATE
0,No,No,12,3823-KYNQY
1,Yes,Yes,34,8988-ECPJR
0,Yes,No,68,7570-WELNY
0,No,Yes,50,3021-VLNRJ
1,No,No,1,3776-EKTKM
1,No,No,41,2080-CAZNM
1,Yes,No,30,1028-FFNJK
0,No,No,1,6907-FLBER
1,Yes,Yes,29,3001-UNBTL
0,Yes,Yes,23,5982-PSMKW
0,No,Yes,60,3507-GASNP
0,Yes,No,72,7096-ZNBZI
0,No,Yes,22,1902-XBTFB
0,No,No,72,1676-MQAOA
1,No,No,66,0786-IVLAW
0,Yes,No,72,7566-DSRLQ
1,Yes,No,47,0643-OKLRP
0,No,No,51,7245-JMTTQ
0,Yes,Yes,70,6050-IJRHS
0,No,No,9,6202-JVYEU
0,Yes,Yes,59,8591-TKMZH
0,No,Yes,3,0734-OXWBT
1,Yes,No,38,4282-ACRXS
0,No,No,37,0365-TRTPY
0,No,No,37,7349-ALMUX
1,Yes,No,24,9381-NDKME
0,Yes,Yes,14,6502-KUGLL
0,Yes,No,72,1841-YSJGV
0,Yes,No,53,2794-XIMMO
0,Yes,No,8,8382-SHQEH
0,Yes,Yes,72,3511-BFTJW
1,Yes,No,17,7668-XCFYV
0,Yes,Yes,2,2983-ZANRP
0,Yes,No,8,7845-URHJN
0,Yes,No,48,3034-ZBEQN
0,No,No,10,5018-HEKFO
0,Yes,Yes,0,2923-ARZLG
0,No,No,1,3976-NLDEZ
0,No,No,29,2282-YGNOR
1,Yes,Yes,65,5336-UFNZP
0,No,No,8,6854-EXGSF
0,Yes,No,61,1241-EZFMJ
1,No,No,45,9233-PSYHO
0,Yes,Yes,72,5376-PCKNB
0,Yes,Yes,12,8044-BGWPI
0,No,No,7,4060-LDNLU
0,No,No,9,3589-PPVKW
1,Yes,No,43,8327-LZKAS
0,Yes,Yes,58,5887-IKKYO
1,Yes,No,16,1075-BGWOH
0,Yes,Yes,2,1755-RMCXH
0,Yes,No,8,0302-JOIVN
0,Yes,No,40,3858-XHYJO
0,No,No,9,4299-SIMNS
0,No,No,41,7025-IWFHT
0,No,No,26,6261-LHRTG
0,Yes,No,33,7841-FCRQD
0,Yes,Yes,68,2056-EVGZL
1,Yes,No,65,8777-MBMTS
0,No,No,55,7753-USQYQ
0,No,No,20,5366-IJEQJ
0,No,No,19,7661-CPURM
0,No,No,45,6233-HXJMX
0,Yes,Yes,70,5902-WBLSE
0,No,No,2,1981-INRFU
0,No,No,27,4971-PUYQO
0,Yes,No,12,3239-TPHPZ
0,No,Yes,72,5115-GZDEL
